text,sentiment,,,,,,,
"So you’re telling me…

Loomer went to Israel the second week of November where she held private meetings with unnamed Israeli government officials. 

She then comes home and has a “very long private conversation” with Alex Jones and now he’s posting straight up Zionist slop on the timeline and attacking Candace Owens like a drunken banshee?

I’m shocked I tell ya…. Shocked 😏",negative,,,,,,,
It's really up to us to make the holidays fun and worth it.,positive,,,,,,,
@Aspen_Izzi Make the pilgrimage oomf it's worth it 🥺,positive,,,,,,,
"Is a PS3 SSD upgrade worth it?

https://t.co/7TmrrMsK6t

via /r/NewMaxx: https://t.co/XHH7bsOv7q",positive,,,,,,,
@Booching12 1 episode to go.  Totally worth it !,positive,,,,,,,
"اتمنى يجي يوم اختفي ومحد يسمعلي حس.. 
يعني كل الناس طالعة ومتونسة وكرسمس ومدري شنو الا اني كاضيتها قارية صار ١٠ اشهر بالضبط 
Is it worth it?",negative,,,,,,,
"@alibaba_cloud Worth it if you dive deep into its layers.. the pacing, tone shifts and subtle cues make it stand out for serious performers looking to level up",negative,,,,,,,
@McCarthyFor6 @Zirksee I need dart debating if it’s worth it to run some 87+ rerolls,positive,,,,,,,
@bobababibabu nyaman banget kayaknya,positive,,,,,,,
@jane_gee45 enak sih pasti,positive,,,,,,,
@diranifah Nyaman banget kan ya,positive,,,,,,,
@valiisaa nyaman banget ya,positive,,,,,,,
@iraseorita Nyaman banget sih ini,positive,,,,,,,
@Aurorakenayu wah enak sih pasti,positive,,,,,,,
@zakkiyatul10 Sambil tiduran enak sih,positive,,,,,,,
"@dececlaire Enak sih cocok buat org yg santai, tp klo buat org yg biasa kerja satset keknya bakal stress ya 😂",negative,,,,,,,
@diranifah keknya nyaman banget tuh,positive,,,,,,,
@celiayakult Ini enak sih kyk nya ddh,positive,,,,,,,
@rsevise Nyaman banget pasti,positive,,,,,,,
"@honeybutterjy bangettt, enak sih krn kalo mreka telat kita suka alesan terlalu mepet dan respon mereka langsung “it’s ok, don’t stressed out”

iya don’t stressed out dari merekanya, tp team indonesianya setress berat krn gamau telatt2, nanti sales ga jalann 🤣🤣🤣",negative,,,,,,,
@diranifah Nyaman banget nih,positive,,,,,,,
@rsevise Dan itu pasti nyaman banget ya bagus,positive,,,,,,,
@diranifah nyaman banget kak,positive,,,,,,,
@rsevise bikin nyaman banget,positive,,,,,,,
@yourcloudnin3 Keliatannya enak sih,positive,,,,,,,
"@Wonsyoung @1 Jangan pasrahan terus, coba sesekali keluarin kata mutiaranya. Tapi risol juga gak kalah enak sih, apalagi yang mayo beuhh fav banget. Lah coba cermati kata katanya, bener kan yang gue bilang sesuai fakta 😁",positive,,,,,,,
@lagujalijali enak sih ini,positive,,,,,,,
@Ssshinobu___ Kayaknya enak sih,positive,,,,,,,
@celiayakult nyaman banget ya pasti,positive,,,,,,,
@JangkrikGalau_ ini enak sih,positive,,,,,,,
@MAditya45180 Wah enak sih ini,positive,,,,,,,
@Kuberuntung Nyaman banget sih ya,positive,,,,,,,
@HudaBram2001 hmm enak sih klo ada mobil,positive,,,,,,,
@santanmambu Mana gede semangkanya enak sih,positive,,,,,,,
@iraseorita nyaman banget sih,positive,,,,,,,
@CrafterVib enak sih ini,positive,,,,,,,
@arina_ayunda enak sih ini,positive,,,,,,,
@valiisaa nyaman banget yee,positive,,,,,,,
"@kimjuuc Hehehe soalnya udah nyaman banget dd, bentar lagi udah bisa masuk paud nih. 😭 IYAAAA! Suka banget! Bukan waktu kecil aja, sampai sekarangpun aku suka. Film Little Mermaid yang versi manusia aja masih sering kurewatch. 🥺",positive,,,,,,,
@iraseorita Nyaman banget tuh pasti yah,positive,,,,,,,
"@txtdrkuliner menurut gw enak sih, apalagi rendangnya tp mungkin bisa dapetin rendang enak yg lain dengan harga lebih murah soalnya pagsor tuh mahal bgt anjiers😔",positive,,,,,,,
"Definisi dapur impian: Alami, hangat, dan bikin betah masak seharian! 🤎✨

Dapur rumah kayu nggak pernah gagal buat suasana rumah jadi lebih hidup dan nyaman. Kalau dapurnya begini, kira-kira kamu mau masak menu apa hari ini? 🥘👇

Contact Us !
Sell - Buy - Rent property https://t.co/6zNCs25CGh",positive,,,,,,,
@cheese_nastar beuh nyaman banget ini,positive,,,,,,,
@iraseorita nyaman banget sih itu,positive,,,,,,,
"emng enak sih, nanti kta beli yang banyak ya yeyunn",positive,,,,,,,
"#jake and the never ending saga with his favorite jellies (chupachups)

a thread: https://t.co/AyLalrQXwi",neutral,,,,,,,
jake,negative,,,,,,,
@iraseorita Pasti nyaman banget,positive,,,,,,,
@isfunnyyyy Nyaman banget deh rasnaya,positive,,,,,,,
@llccluvdy wakakakakak ini emg sedaap paling enak sih,positive,,,,,,,
@gaenero nyaman banget sih,positive,,,,,,,
@cchyeowon Mie enak sih kak,positive,,,,,,,
"@JDmenfess matchaaaa tp thai tea jg enak sih slurppp

#DareYouToDeathEP2",positive,,,,,,,
@lagimacul pasti enak sih,positive,,,,,,,
@safirapratiwi09 enak sih keknya yaa,positive,,,,,,,
"GONGMAXXING gilaaa kelas paling bagus di antara lainnya tapi sayangnya full online dan cuma dua kali offline 😭 mba ides ngajarnya enak sih gampang dipahami dan aku paling suka pas roleplay. tapi karena online ituu kita bisa zoom barengan seruwww, tapi ni kelas tiap minggu review https://t.co/lYSumgI0b8",positive,,,,,,,
"Makin ke sini makin sadar, musuh terbesar pekerja kantoran itu bukan deadline, tapi gula dalam kopi susu kekinian. 🥲☕
Enak sih, tapi kalau tiap hari beli, lama-lama ngeri juga sama kalori &amp; gulanya. #SadarUmur",positive,,,,,,,
SadarUmur,positive,,,,,,,
@Kikmi NJIR HAPUSSSS GA NYAMAN BANGET BACANYA😭,positive,,,,,,,
@iraseorita nyaman banget sih inii,positive,,,,,,,
@iraseorita nyaman banget sih ini,positive,,,,,,,
@iraseorita nyaman banget yah,positive,,,,,,,
@iraseorita nah kan nyaman banget,positive,,,,,,,
@szomewhere Emg engga enak sih iqos baunya 🤢,negative,,,,,,,
@gaenero Nyaman banget pokoknya,positive,,,,,,,
"@satisfyingindo keliatan nya enak sih, bikin ngiler",positive,,,,,,,
@lagimacul keliatan nya enak sih,positive,,,,,,,
@Santoso78H Kelihatannya enak sih ini,positive,,,,,,,
@wilonaaa betul gk nyaman banget rasanya,negative,,,,,,,
@livyzaitun09 wow enak sih ini kayaknya dikupasin gitu ya,positive,,,,,,,
@valiisaa Wah nyaman banget,positive,,,,,,,
"Liat Home Alone ada ayam kalkun panggang.

Inget mertua pernah dikirimin ayam kalkun.

Bukannya diroast, malah diopor.

Tetep enak sih.",positive,,,,,,,
@Aurorakenayu Kayak enak sih,positive,,,,,,,
@valiisaa nyaman banget pacarnya,positive,,,,,,,
@celiayakult Nyaman banget ya bang,positive,,,,,,,
@RohanaOhan21951 enak sih emngnya,positive,,,,,,,
"@tinggiimut hehe jangan liat enaknya aja yaa, nikah datang dengan banyak hal, suka dan dukaa jugaa.

tapi emang enak sih bisa ngewe tiap hari, kalau sanggup 😆",positive,,,,,,,
@jane_gee45 enak sih kayaknya yaa,positive,,,,,,,
@gaenero nyaman banget yaa,positive,,,,,,,
@CrafterVib widih pasti enak sih,positive,,,,,,,
"Aku pakai yang shade ruby renaissance, warna merah yang bisa masuk disemua skintone. 

Aku suka banget sama formulanya yang gampang diapply, smooth dan bisa blurring garis bibir. Kalau buat finishnya velvety, jadi nyaman banget dipakai sama bibir yang gampang kering kayak aku. Dijadiin blush sama eyeshadow juga effortless applynya dan gak angkat complexion dibawahnya.

Untuk pigmentasinya beuhh buagus banget, buat bibir bisa nutup two tone lips, dijadiin blush sm eyeshadow pakai dikitt aja karna warnanya langsung keluar.",positive,,,,,,,
@bmbmy21 @beterkukiis Pasti enak sih eta mah,positive,,,,,,,
@onadeus Enak sih tapi gabole makan mentah,positive,,,,,,,
"@kuralisama aku pake veet yg sensitive skin, itu enak sih, ga ada perih sama sekali, 5 menit doang rontok bulu keti 😭 cuma minusnya waktu diangkat bulunya tuh kaya bau gosong kebakar gitu tp ga ngaruh apa2 sih aman aja cuma agak bau",negative,,,,,,,
@martabakismissu nyaman bgtt kamarnya bikin betah inimaa😍,positive,,,,,,,
@gaenero yasss sangat² nyaman banget,positive,,,,,,,
@gaenero nyaman banget rasanya yaa,positive,,,,,,,
@CrafterVib Kayak enak sih,positive,,,,,,,
@tutatutitu eh keknya enak sih,positive,,,,,,,
@gaenero nyaman banget bobo nyaa,positive,,,,,,,
@gaenero Nyaman banget pokonya,positive,,,,,,,
@dewirahmat_ nyaman banget emang🤤,positive,,,,,,,
@aveebewca Kelihatanya enak sih,positive,,,,,,,
@celiayakult Kayanya cowoknya nyaman banget loh dipelukan ceweknya,positive,,,,,,,
"@tanyarlfes Padahal ga ada cuci pakaian ya? Biasanya rasa kaya gitu tuh akibat deterjen, tapi kalau cuci piring doang, sabunnya masih enak sih kena tangan. Coba pakai lotion biar ga kering + cuci piringnya pakai sarung tangan gitu nder. Kalau kapalan kurang tau atasinnya gimana.",negative,,,,,,,
@isfunnyyyy Nyaman banget rasanya,positive,,,,,,,
@arina_ayunda nyaman banget kepala itu ya,positive,,,,,,,
@arthuranggga enak sih pastiii,positive,,,,,,,
@luneafaw Keren  jadinya pasti nyaman banget,positive,,,,,,,
@isfunnyyyy Jadi nyaman banget sih,positive,,,,,,,
@Aurorakenayu enak sih ini pastinya,positive,,,,,,,
@celaluciyal enak sih ini pastii,positive,,,,,,,
@celiayakult nyaman banget pasti ini,positive,,,,,,,
@celiayakult Enak sih past,positive,,,,,,,
@celiayakult Pasti nyaman banget ya bang,positive,,,,,,,
@akonalvin @tokopedijee Tpi enak sih🤤,positive,,,,,,,
@keinara151223 wah  enak sih,positive,,,,,,,
@celiayakult Kelihatannya cowoknya nyaman banget,positive,,,,,,,
@andri270413 Kelihatanya bakal enak sih,positive,,,,,,,
@Aurorakenayu Wah sperti nya enak sih ni,positive,,,,,,,
@keinara151223 buh enak sih ya,positive,,,,,,,
@letus_back enak sih kalau kecepit,positive,,,,,,,
"Hmm enak sih kalo buat cari fandom kecil,tp engagement nya tuh ga bisa sebanyak twit. Tp kadang2 terkejut juga art 5 taun lalu ada yg nge like",positive,,,,,,,
"buat Artist! yang lagi galau mau pindah ke mana, ada yang mau coba tumblr? https://t.co/rURKuYxdv6",neutral,,,,,,,
@keinara151223 Kayak enak sih,positive,,,,,,,
"Kakk? jilat ludah sendiri itu emang paling enak sih

#DareYouToDeathEP2",positive,,,,,,,
"ARE U SURE BESTIE?

#DareYouToDeathEP2 https://t.co/o5QgtzaaUV",negative,,,,,,,
@cheese_nastar Memang nyaman banget sih,positive,,,,,,,
@bertoalmemet Kayak enak sih,positive,,,,,,,
"@1 awalnya ga direncanain bakalan suka sm dia, tp seiring berjalannya waktu nyaman banget kalo sama dia tu, kek nemu safe place nya aku, mau sm dia terus, gasuka dia kalo sama yg lain wkwk",positive,,,,,,,
@beserpe lu demen dia karena apanya?,negative,,,,,,,
Yg baru ini lgsg jd favorit aku karna wanginya enak sih hahah,positive,,,,,,,
"any deorex user??? nih ada gebrakan dari @deorex_official mereka launching varian terbaruuuu!!!😩
“Body Odorizer Extra Bright Peach”🍑✨

yg punya struggle keti gelap, bulu lebat, atau bau badan wajib cobainn🫵🏻 https://t.co/gkvvsZdkCE",positive,,,,,,,
@isfunnyyyy hehe nyaman banget,positive,,,,,,,
@celiayakult Kayaknya enak sih,positive,,,,,,,
@nksthi tapi libur panjang gak ada duit juga gak enak sih wkwkwkkw,negative,,,,,,,
"@Hanif_nff the best game open word sepanjang masa, random event/easter eggsnya bikin betah maen rdr2",positive,,,,,,,
@grinndey Wah enak sih ini ya,positive,,,,,,,
@iraseorita pasti enak sih,positive,,,,,,,
"@saikyoulogy Org' kok niat bgtt 😭😭✋🏻tp jdi enak sih bacanya wkwkw
Gomawo ka ell akan ku baca nanti^^",positive,,,,,,,
@iamdroid_02 kayaknya nyaman banget deh,positive,,,,,,,
"@papantengah MGP, yang bikin betah bgt nonton Rovers wkwkwk 😂 sekarang klubnya bisa bgt degradasi ke League One kalo ga ada perbaikan 😂",positive,,,,,,,
@mriky3 keliatan nyaman banget ya,positive,,,,,,,
@hooplaa_ Kaos kaki nya kayak nyaman banget,positive,,,,,,,
@tffypsh enak sih ini keknya,positive,,,,,,,
"@lasforteza Hehe iyaa. Aamiin, makasih noona! Semoga noona juga. Bener, nyaman banget tidur di pukpuk.",positive,,,,,,,
@tanyakanrl Kentu enak sih makanya berburu tempik artis terus,positive,,,,,,,
@Intanlstr_ itu enak sih pasti,positive,,,,,,,
@iamdroid_02 Kayaknya udah nyaman banget untuk tidur,positive,,,,,,,
@txtdrpaksu kamarnya nyaman banget pasti,positive,,,,,,,
@Hojungl Iya kan jadi padat penduduk ntar gabisa nyaman lagi tinggal disana. Kayanya pada milih karna suasana disitu tuh nyaman banget. Udah keliatan banget ini mah semangat 45 kakak buat nyambut tahun baru.,positive,,,,,,,
"@Chaemwon Aku, aku, aku! Terakhir kita serumah dimana ya? Maaf admin short-term memory.. emang kemarin Guides ngasih tau apaa? Aku suka Switzerland soalnya kaya negara impian gitu keliatan nyaman banget buat ditinggali.",positive,,,,,,,
"@Sohykn Glad to have you here too, kakak! Di form aku jawabnya Bekasi sih.. Kakak jawabnya apa pas di form? Iyaa negaranya cantik banget jadi pasti nyaman banget disitu. Aku ganti Italia biar bisa cobain makanan baru disana kayak pasta? Ngakak semoga habis ini dadakan dapet status baru..",negative,,,,,,,
@painsting nyaman banget sih,positive,,,,,,,
@safranzo enak sih tp bosen,positive,,,,,,,
@JangkrikGalau_ Pasti enak sih,positive,,,,,,,
@arthuranggga Enak sih kelihatanya,positive,,,,,,,
GAK NYAMAN BANGET,positive,,,,,,,
"a hyeonkeon au
— merry christmas, please don't call https://t.co/Q8tjjqCTkK",neutral,,,,,,,
@celaluciyal Enak sih imi,positive,,,,,,,
"Drama ini mmg ngga rekom untuk kelen2 yg suka romcom. Tp aku pun yg ngga suka drama berat lumayan menikmati penyiksaan drama ini. (⁠⁠╹⁠▽⁠╹⁠⁠) Overall, drama ini oke untuk ditonton tp perlu perhatikan trigger warning sebelum nonton, ya. Visual abang Bin jg bikin betah kok https://t.co/scFD55TNdf",positive,,,,,,,
@wionaxy enak sih pasti itu,positive,,,,,,,
@softy_queen05 enak sih jelas,positive,,,,,,,
@Keripikkentankk bdg bikin betah soalnye haha,positive,,,,,,,
@CrafterVib psti enak sih,positive,,,,,,,
@griffithsayang @whiteswanco MERRY CHRISTMAS GRINOIR!! 🎄❄️Alanoir kamu nyaman banget sampe lupa ada griffith yah 😭,positive,,,,,,,
@gektimbul Enak sih inii,positive,,,,,,,
@keinara151223 enak sih tapi klo sebanyak itu gimana sih,negative,,,,,,,
"@benadictus666 Enak sih cuma dengan harga segitu mending yg lain wkwk 

Bligung enak semuaa dia tipe nasi campur babi guling samcam gt yg seporsi lengkap semua aja bestt",positive,,,,,,,
@rafuckd paling enak sih ini. udah gantung aja,positive,,,,,,,
@neesangwon berarti itu kalo misalnya mati lampu aku harus melet terus gitu ya biar terang? 😭 hm kalo dari beberapa review sih katanya enak sih bener tapi warnanya nempel banget kayak lem tikus,negative,,,,,,,
@pesonanegri emg enak sih itu ma,positive,,,,,,,
"rill anjirr make sepatu ini buat kuliah sama dipake pas pergi jauh nggak ngerasa pegel kali, malah nyaman banget dan empuk",positive,,,,,,,
"Wdyt about this brand? 
Katanya Skechers itu sepatu yang “nggak pernah salah” mau dipakai siapa pun, di level income apa pun.

Awalnya aku skeptis. Tapi setelah nyoba sendiri, sekarang paham kenapa. 
Empuk, ringan, dan konsisten nyaman dipakai seharian. https://t.co/9k9PSIviak",positive,,,,,,,
@esatudua_ bukan aku banget lagi😭 tapi ada vanilla tbs yang enak sih,positive,,,,,,,
@showrcut enak sih ini,positive,,,,,,,
@holayinn enak sih itu pastinya,positive,,,,,,,
"Super happy bangettt nemuin top stripe yang gaa pasaran beginii🥺✨

Kombinasi peplum dan knitnya bikin look keliatan lebih feminin tapi tetep simple. Inii bahannya juga adem, nggak bikin gerah, dan nggak tipis sama sekaliii plis bener bener nyaman banget dipakai seharian🤍🤍🤍 https://t.co/b8aFlHD7df",positive,,,,,,,
"@franshawman valid, emng nyaman banget buat WFC si arah coffee nih, enjoy yaaa!",positive,,,,,,,
@frontyardmt jujur emang enak sih,positive,,,,,,,
@muh_safrianto enak sih itu pastinya,positive,,,,,,,
@Dinaaaaa_12 enak sih kayaknya,positive,,,,,,,
@wionaxy Enak sih ini,positive,,,,,,,
Bukan pernah lagi tapi sering  sedang difase dah nyaman banget kemana-mana sendirian,positive,,,,,,,
https://t.co/VwsxBenT7y,neutral,,,,,,,
@sunghonob @ENHYPEN Halo abang Reign! Kalau ke Turkiye aku lebih minat lihat-lihat historical site nya sih karena banyak banget yang bagus disana! Makanannya esp dessert juga kayaknya enak-enak sih,positive,,,,,,,
@pliskevt Keknya enak sih,positive,,,,,,,
"tapi aku gak totally move sih, ig as backup aja. soalnya jujur udah nyaman banget disini, cuman gimana ya.. aku benci banget jalau art-ku masuk ke ai.. tapi, untuk commis bakal tetep up disini kecuali hasil commisnya. pls be nice to artist.",negative,,,,,,,
@beeaane enak sih,positive,,,,,,,
@Anythingvid kayanya enak sih ya,positive,,,,,,,
@Antihero999 Enak sih ya kelihatan nya,positive,,,,,,,
@sigwemas Enak sih ya kelihatan nya,positive,,,,,,,
@rajameru Enak sih ya kelihatan nya,positive,,,,,,,
@sstrongerrr Enak sih ya kelihatan nya,positive,,,,,,,
@sasaknese_ Enak sih ya kelihatan nya,positive,,,,,,,
@LoHGs Enak sih ya kelihatan nya,positive,,,,,,,
@janggal1804 Enak sih ya kelihatan nya,positive,,,,,,,
@liteclips Enak sih ya kelihatan nya,positive,,,,,,,
@rafikarchmwt enak sih ini,positive,,,,,,,
@frasesxlove Enak sih ya kelihatan nya,positive,,,,,,,
jadi cika juga gak enak sih ditinggal tbtb gt dalam keadaan dia gatau apa apa TAPI YA GMN YA JADI IAN JUGA PUCING,negative,,,,,,,
469 https://t.co/5ZYmvDQwgw,neutral,,,,,,,
@cheesatos turu + hujan deras dan dingin enak sih,positive,,,,,,,
@rajedalla emang enak sih ini kayaknya,positive,,,,,,,
@NanangAeolus Enak sih ya kelihatan nya,positive,,,,,,,
"@ASafitir92075 @sezxiexie @txtdarionlshop Tapi selama pakai hmns ini orang sekitarku ngga ada yang bilang wanginya enak sih kak, sementara merk lain udah beberapa kali dibilang wanginya enak",negative,,,,,,,
@Intanlstr_ pasti enak sih itu,positive,,,,,,,
@lagimacul Nyaman banget ya,positive,,,,,,,
@Listihana @txtdarionlshop iya kak krn wanginya emg enak sih😭,positive,,,,,,,
"@sooiemoroll Nasi sm susu emang enak sih tapi kalau ayam geprek belum pernah
Infokan kalau beneran enak",positive,,,,,,,
@lacunaest tp diksih icecream enak sih,positive,,,,,,,
"Isinya keluarga2 yg mostly menengah-bawah, 

So sebenarnya bukan yg ‘nyaman’ banget, bikin program kerja aja dipirit2.

Balik lg ke konflik awal, bbrp majelis kontra dgn inisiasi itu karena persembahan event tahunan itu bisa cover biaya operasional grj bbrp bulan dsb",negative,,,,,,,
@Muktafs12 enak sih ini,positive,,,,,,,
"Ini emang enak sih jujurrrr, seger banget.",positive,,,,,,,
hmns elea still the GOAT this year🥇 https://t.co/RFBqK1AOKg,positive,,,,,,,
@PerempuanStory Bikin nyaman banget yaa,positive,,,,,,,
"tiap pulang kerja pasti terkenang pas banjir besar waktu itu, pengalaman pertama hidup nerjang banjir setinggi itu, musibah buat banyak orang dan ninggalin trauma, tapi disaat yg bersamaan rumahku waktu itu terasa nyaman banget, ramai karna semuanya kumpul tapi damai 🥹",positive,,,,,,,
"Bagus buat ditonton santai, sangat menyentuh hati dan yang bikin betah nonton tu visualnya si violet karena secantik itu huhuu",positive,,,,,,,
@anfess_ violet evergarden,neutral,,,,,,,
"-creamnya enak. Texture donatnya kayak pumpkin donat sih, jd ga begitu soft. Prefer donatopia kayaknya deh lebih tempting.
5. Terakhir miso the story 8/10. Enak sih tapi yg sesame beef kurang gurih rasanya. https://t.co/NUTtwvl8fx",positive,,,,,,,
@Hurairah___1 enak sih ini,positive,,,,,,,
@tokopedijee Enak sih ya kelihatan nya,positive,,,,,,,
"Black jack enak sih full coklat, ada tekstur crispy dari glazenya, rasio pait coklat ama manisnya balance dan padu banget, tapi yang berkesan adalah pesanan gue setelah nya, Alcapone, manis cokelat putihnya enak bgt Krispy dan rasa nutty dari almond yang ga ditemuin di black jack",positive,,,,,,,
@showrcut itu enak sih pasti,positive,,,,,,,
@__MeIsMine nyaman banget yaa kucingnya,positive,,,,,,,
@masvdcss Wih enak sih dilihat ini,positive,,,,,,,
@Anythingvid enak sih itu,positive,,,,,,,
@cacacicaak Nyaman banget nih tempat nya,positive,,,,,,,
@xbaebearx Enak sih ini ya kak,positive,,,,,,,
@bariqlanajoji Enak sih ya kelihatan nya,positive,,,,,,,
@pelukgadis Enak sih ya kelihatan nya,positive,,,,,,,
@iraseorita Enak sih ya kelihatan nya,positive,,,,,,,
@jnlakes Enak sih ya kelihatan nya,positive,,,,,,,
@jalanmakanterus Kelihatan manis tp kayaknya enak sih,positive,,,,,,,
@aveebewca Iya kelihatan enak sih,positive,,,,,,,
@ailaxavia timun emang enak sih,positive,,,,,,,
"Nyaman banget, orang-orangnya supportif abis",positive,,,,,,,
@tanyakanrl nyaman di kerjaanmu yg sekarang ga?,negative,,,,,,,
apakah harus kembali pakai ava jake? tapi udah nyaman banget begini 😕,positive,,,,,,,
"@SymphoniaThalia Oh ini penyebab sakit giginya.
Tapi gpp, emang enak sih😂",negative,,,,,,,
@arthuranggga Enak sih ya kelihatan nya,negative,,,,,,,
@txtdrpaksu Nyaman banget kamar nya,positive,,,,,,,
"@tanyarlfes Samsung A56 dapet update OS panjang, kalo brand China di harga segitu jarang ngasih update panjang sama satu lagi OneUI nya Samsung bikin betah",positive,,,,,,,
@lagimacul Kok gitu ya,negative,,,,,,,
"even gua gasuka sama pemerintahan, tpi gua ga segininya njer. ga habis pikir sama jalan pikiran lu si nder",negative,,,,,,,
"💚 Gue pecinta kucing. Tapi jujur dari hati yg terdalam. Bobi Kartanegara kucing Prabowo itu jelek. Iya tau, ras kucing kampung. Tapi ras kucing kampung juga ada yg bentukannya simetris, ini enggak. https://t.co/cm0tx34pm5",negative,,,,,,,
@shupkaku ga habis pikir lagi.. ibadah mana yg ga penting coba?!?!? kagak ada otak apa gmn itu buyerr nya (maaf emosi),negative,,,,,,,
@dylansaharr Lah kok gitu ya jawaban ceweknya,negative,,,,,,,
"@tanyakanrl Intinya ajarin anak adab yg baik aja ka, biar kalo diluar ga sembarangan megang barang orang lain apalagi megang rok orang lain.

Km sbg ortu liat anak betingkah gt kok diem aja sih? Heran deh.

Itu di RS, ga semua org punya energi utk main sm bocil.",negative,,,,,,,
"@lasforteza hhftt, heran deh anak jaman sekarang kalo dimintain jajan ada aja alasannya -____- EHEHEHEH YPPA (Yang Punya Punya Aja) 😝😝",negative,,,,,,,
"gue ga habis pikir kok lo bisa adaaa aja caranya, ruin my mood, my mood isn’t in the best i know, but you only still able to make it worst is what im talking about",negative,,,,,,,
"Gila, ga habis pikir. Habis kena musibah, masih belum pulih, ditambah harus berhadapan sama pasukan bersenjata. Ini negara apa sih? Sinting.",negative,,,,,,,
"@AntoniusCDN Elo bajingan, heran deh token mau dinaikin, BBM udh gada yg swasta. Tapi ko rugi trs sih? Oon yhh km",negative,,,,,,,
"Doi tuh lidah nya knpa seupil gitu sih heran deh ,,jadi kayak lidah kucing 🤭
#ATEEZ #에이티즈 #SEONGHWA https://t.co/teWGlN4ld2",negative,,,,,,,
ATEEZ,positive,,,,,,,
에이티즈,positive,,,,,,,
SEONGHWA,negative,,,,,,,
"Bahkan sekelas U-san aja, adaaa aja yang gasuka. Heran deh sama mereka. Kok bisa sih? Apa mungkin akunya yang terlalu jatuh? Suka dia apa adanya, bahkan kekuranganya pun aku terima. Eh tapi, lebih heran sama diri sendiri sih. Kok segininya aku padanya???

https://t.co/8A60m59tNY",negative,,,,,,,
@unnamednow00 Now they finally know how good you are. And I'm sure they regret it after treating you so badly,negative,,,,,,,
@valiisaa Kok gitu ya,negative,,,,,,,
Sangat2 dihumble-kan oleh keadaan tp mungkin emg harus begini jalannya supaya gw belajar. Cuma masih ga habis pikir aja knp di sela2 itu semua pake ada episode hampir mati tenggelem. But then again mungkin justru itu biggest lesson nya.,negative,,,,,,,
"ga habis pikir si stylistnya mikirin tiap ada event gimana caranya biar giselle keliatan b aja, padahal tinggal pake aja yg udah ada, stylist anjing penghuni neraka jahanam anak babi ngentot @SMTOWNGLOBAL",negative,,,,,,,
"so what’s the reason this time? tell me

from this                                         to this https://t.co/0dp2B3Ftna",negative,,,,,,,
@lilaccountz dan bapaknya ga bersenjata loh?? tapi 'mereka'nya keroyokan bahkan sampe bapaknya mau di🔫? emang bapaknya mengancam nyawa kah? bapaknya cuma protes karna penanganan bencana lambat. udah kena musibah malah dapat perlakuan begitu dari yg katanya tugasnya melindungi. ga habis pikir,negative,,,,,,,
"ini orang jeleknya diborong semua sih, heran deh",negative,,,,,,,
@drckulx @plogezz ga mupon mupon heran deh,positive,,,,,,,
"@tanyakanrl gua heran deh, ini yang test masuk polisi gak di test kejiwaannya apa gimana sih? apa nyogok?",negative,,,,,,,
@putihselalu Haha kok gitu ya,negative,,,,,,,
"Jingan part dua alias gw ga habis pikir aje knp tuh kira kira event mancing doang bikin hp gw ngelag, grafik dah diturunin. Mana kikir bgt lg kalo rejoin server kudu nunggu event kelar dulu https://t.co/DeKiPpH10e",negative,,,,,,,
@Kinjeng0Ireng @stefy_mrongos @EbnGurion__ @Orza961026 @M4M4D_C41303L @aesculapiusw @Juragann_muda2 @Alie_Fahnoor @_majusi_ @KostNge @ParaDox1830307 @ha818 @BejoP83769 @Valhallaah @Cl0pidogrel @JLion555 @__anomali__ @AyaniMel @Ruth_Djojoning @imamDouma @choymarkochoy_ @TomatTomat44 @rudysirwi @grok @YourOnlyLandak @AlanUstad31348 @againstkadroen @paolnapi @GlennHarold1 @demorgan_47 @_MadManMo_ @MataElang247 @apostolosyohans @MarioInferno @stefyODGJ_syin @BapakDariAnak2 @SifatAlami @ShutPCQ @humilitylover @Stefany_mrongos @katzennada @Manuk_Emprit76 @AlanUstad56 @Pemb4smi_K4drun G tau yg tau si anu siapa namanya. Heran deh https://t.co/QvWNBdxcUl,positive,,,,,,,
"noh pln di rumah ku, dikit² kati. giliran telat bayar aja dimarahin! itu yg harusnya dibenerin bahlillll. ente bahlil apa bahlul sii heran deh",negative,,,,,,,
"Aku yg masih ga habis pikir. Dia dandan woyy kek sangwon nih lebih niat secara penampilan daripada yg ultah. 
😭😭😭",negative,,,,,,,
"sangwon’s ribbon:

“anxin-ah, what  more could I say? I love you”
 https://t.co/KFEA81jy8N",positive,,,,,,,
"Ini pemilih wowo dulu tuh tau ga sih akibatnya yg kek gini gini? Aing ga habis pikir anjrit. Ya maap masih nyalahin lu pada ya, soalnya masih 5 tahun kedepan coy dipimpin ama pilihan lu pada hey 58%. Masih gedeg asli",negative,,,,,,,
"@Mythicalforest Ya Allah... DUA JUTA HEKTAR!! Bayangin lahan segitu BESARNYA rumah bagi ribuan spesies, trus kemana bjirrr spesies yg ribuan itu?? Hny ada 2 kemungkinan: klo ga terpaksa pindah, ya MATI. 
Mending mereka semua ajalah yg mati, njirrr",negative,,,,,,,
@Jane_ahib Bisa kaya gitu ya heran deh,negative,,,,,,,
"@klndax @_en_tertaining ya kan? heran deh. kita kan jg pengen menang, wajar dong kalo pada ambis",negative,,,,,,,
"heran deh udah ga ngefans tp ttp mantau seolah tau segalanya, trus dicari² celah sekecil apapun buat spread hate. tobat dek jangan jahat² sama orang.",negative,,,,,,,
